count,wgs_lng,wgs_lat,time
1.0,118.49718107351528,31.65410257894846,2017-12-15-15-59-41
1.0,118.47183882695653,31.654278316158067,2017-12-15-15-59-41
1.0,118.47685652065009,31.654292489994763,2017-12-15-15-59-41
1.0,118.48262735688972,31.65430923641294,2017-12-15-15-59-41
2.0,118.48287827210372,31.654309973160984,2017-12-15-15-59-41
2.0,118.49266432486202,31.65433905903685,2017-12-15-15-59-41
1.0,118.49291525437582,31.654339810338396,2017-12-15-15-59-41
2.0,118.49693012255172,31.654351835599385,2017-12-15-15-59-41
2.0,118.497181050782,31.654352586790047,2017-12-15-15-59-41
1.0,118.49743197879953,31.65435333785678,2017-12-15-15-59-41
1.0,118.47183880398282,31.654528324076114,2017-12-15-15-59-41
1.0,118.47259142797876,31.654530422957627,2017-12-15-15-59-41
1.0,118.47886369396845,31.6545482755109,2017-12-15-15-59-41
1.0,118.48262733401631,31.654559244327352,2017-12-15-15-59-41
1.0,118.4969300998158,31.654601843508914,2017-12-15-15-59-41
1.0,118.47259140501166,31.65478043094326,2017-12-15-15-59-41
1.0,118.4823763965898,31.654808516189302,2017-12-15-15-59-41
1.0,118.48413281192184,31.654813681764566,2017-12-15-15-59-41
1.0,118.48488557029367,31.654815904103213,2017-12-15-15-59-41
1.0,118.48513649083375,31.65481664592501,2017-12-15-15-59-41
1.0,118.49291520882628,31.654839826228034,2017-12-15-15-59-41
1.0,118.47058441060486,31.655024865309084,2017-12-15-15-59-41
1.0,118.47108614560567,31.655026251661287,2017-12-15-15-59-41
1.0,118.47133701510548,31.655026946634436,2017-12-15-15-59-41
1.0,118.47183875803475,31.655028340115674,2017-12-15-15-59-41
1.0,118.48087090119641,31.655054121408302,2017-12-15-15-59-41
2.0,118.48513646798382,31.6550666539742,2017-12-15-15-59-41
1.0,118.49291518605118,31.655089834274566,2017-12-15-15-59-41
1.0,118.49693005434331,31.655101859531435,2017-12-15-15-59-41
1.0,118.4703335221435,31.655274182075555,2017-12-15-15-59-41
1.0,118.47058438761917,31.655274873430947,2017-12-15-15-59-41
1.0,118.48438368510826,31.655314438176827,2017-12-15-15-59-41
1.0,118.48463460457533,31.655315178960475,2017-12-15-15-59-41
1.0,118.48488552458879,31.655315920269526,2017-12-15-15-59-41
1.0,118.49291516327585,31.655339842388862,2017-12-15-15-59-41
1.0,118.49542445855285,31.65534735863022,2017-12-15-15-59-41
1.0,118.47284221329184,31.655531157195057,2017-12-15-15-59-41
1.0,118.47384573419154,31.655533975735537,2017-12-15-15-59-41
1.0,118.48488550173602,31.655565928454305,2017-12-15-15-59-41
1.0,118.49291514050032,31.6555898505709,2017-12-15-15-59-41
2.0,118.49316607007273,31.655590601969866,2017-12-15-15-59-41
1.0,118.49567536500027,31.65559811847133,2017-12-15-15-59-41
1.0,118.49843557482812,31.655606380846823,2017-12-15-15-59-41
1.0,118.49893742799863,31.655607881147116,2017-12-15-15-59-41
1.0,118.47083520848324,31.655775582450758,2017-12-15-15-59-41
1.0,118.47208956251946,31.655779063167294,2017-12-15-15-59-41
1.0,118.47284219032612,31.65578116545161,2017-12-15-15-59-41
1.0,118.47309306874213,31.65578186845054,2017-12-15-15-59-41
1.0,118.47334394837499,31.655782572548226,2017-12-15-15-59-41
1.0,118.473845711235,31.655783983991753,2017-12-15-15-59-41
1.0,118.47434747879329,31.65578539968571,2017-12-15-15-59-41
1.0,118.47585280852331,31.655789671299853,2017-12-15-15-59-41
1.0,118.48087083252364,31.655804145966698,2017-12-15-15-59-41
1.0,118.48137265378962,31.655805610846322,2017-12-15-15-59-41
2.0,118.49266418819622,31.655839107519615,2017-12-15-15-59-41
1.0,118.49291511772455,31.655839858820645,2017-12-15-15-59-41
2.0,118.4931660472994,31.655840610219524,2017-12-15-15-59-41
1.0,118.49341697690551,31.655841361703214,2017-12-15-15-59-41
1.0,118.49416976575901,31.65584361653269,2017-12-15-15-59-41
1.0,118.49642812906602,31.655850381373465,2017-12-15-15-59-41
1.0,118.4984355521056,31.65585638909468,2017-12-15-15-59-41
1.0,118.49893740528094,31.6558578893948,2017-12-15-15-59-41
1.0,118.47309304577848,31.65603187677468,2017-12-15-15-59-41
1.0,118.47334392541363,31.656032580872285,2017-12-15-15-59-41
2.0,118.47384568827822,31.656033992315646,2017-12-15-15-59-41
4.0,118.47409657147945,31.656034699637278,2017-12-15-15-59-41
1.0,118.47434745584113,31.65603540800943,2017-12-15-15-59-41
1.0,118.47760905166051,31.65604470690125,2017-12-15-15-59-41
1.0,118.47785995076897,31.656045428698487,2017-12-15-15-59-41
1.0,118.4831290278836,31.656060767346915,2017-12-15-15-59-41
1.0,118.48513637658186,31.65606668684832,2017-12-15-15-59-41
1.0,118.48588914127632,31.656068915259468,2017-12-15-15-59-41
2.0,118.4899039480078,31.656080861712447,2017-12-15-15-59-41
2.0,118.49015487602135,31.656081611077017,2017-12-15-15-59-41
2.0,118.49065673267536,31.65608311051651,2017-12-15-15-59-41
10.0,118.49140951899534,31.6560853612565,2017-12-15-15-59-41
1.0,118.49191137725711,31.656086862651787,2017-12-15-15-59-41
2.0,118.49291509494856,31.65608986713806,2017-12-15-15-59-41
1.0,118.49467160211236,31.656095128254012,2017-12-15-15-59-41
1.0,118.49542439029821,31.65609738337684,2017-12-15-15-59-41
1.0,118.49617717752993,31.65609963820607,2017-12-15-15-59-41
1.0,118.49667903495096,31.65610114108848,2017-12-15-15-59-41
2.0,118.49692996339567,31.656101892389433,2017-12-15-15-59-41
1.0,118.49743181967735,31.65610339464563,2017-12-15-15-59-41
2.0,118.4981846023518,31.656105646970115,2017-12-15-15-59-41
1.0,118.47234039125956,31.65627977951446,2017-12-15-15-59-41
1.0,118.47284214439402,31.65628118216771,2017-12-15-15-59-41
6.0,118.47309302281461,31.65628188516647,2017-12-15-15-59-41
1.0,118.47334390245204,31.65628258926399,2017-12-15-15-59-41
2.0,118.47384566532122,31.65628400070718,2017-12-15-15-59-41
2.0,118.47585276264648,31.65628968801393,2017-12-15-15-59-41
1.0,118.47735813058729,31.6562939943733,2017-12-15-15-59-41
1.0,118.4823762593291,31.656308565505963,2017-12-15-15-59-41
1.0,118.48363083867491,31.656312252253308,2017-12-15-15-59-41
1.0,118.4856381963739,31.65631818036498,2017-12-15-15-59-41
1.0,118.48588911843248,31.656318923646932,2017-12-15-15-59-41
2.0,118.48614004096235,31.656319667390047,2017-12-15-15-59-41
11.0,118.48639096394848,31.656320411581454,2017-12-15-15-59-41
2.0,118.48664188737575,31.65632115620826,2017-12-15-15-59-41
3.0,118.48689281122914,31.65632190125757,2017-12-15-15-59-41
2.0,118.48714373549352,31.65632264671648,2017-12-15-15-59-41
2.0,118.48739466015378,31.656323392572073,2017-12-15-15-59-41
1.0,118.48764558519487,31.656324138811424,2017-12-15-15-59-41
2.0,118.48789651060162,31.6563248854216,2017-12-15-15-59-41
2.0,118.48890021558262,31.65632787531169,2017-12-15-15-59-41
2.0,118.48915114259061,31.656328623581764,2017-12-15-15-59-41
2.0,118.48965299741575,31.656330120988176,2017-12-15-15-59-41
1.0,118.49015485321851,31.656331619463025,2017-12-15-15-59-41
1.0,118.49241321316777,31.6563383730323,2017-12-15-15-59-41
2.0,118.4961771547852,31.656349646590016,2017-12-15-15-59-41
1.0,118.49667901221108,31.656351149472258,2017-12-15-15-59-41
1.0,118.49743179694472,31.656353403029147,2017-12-15-15-59-41
1.0,118.49918828596601,31.656358655926894,2017-12-15-15-59-41
1.0,118.47284212142763,31.6565311906272,2017-12-15-15-59-41
2.0,118.47309299985051,31.656531893625875,2017-12-15-15-59-41
1.0,118.473845642364,31.656534009166332,2017-12-15-15-59-41
2.0,118.4743474099361,31.656535424859783,2017-12-15-15-59-41
1.0,118.47459829544864,31.656536134270166,2017-12-15-15-59-41
1.0,118.47535095872185,31.656538268610202,2017-12-15-15-59-41
1.0,118.47560184867727,31.656538982052567,2017-12-15-15-59-41
1.0,118.47735810766251,31.65654400283127,2017-12-15-15-59-41
1.0,118.47760900581585,31.656544723749406,2017-12-15-15-59-41
1.0,118.47811080498742,31.65654616821007,2017-12-15-15-59-41
1.0,118.47886351068902,31.656548341275684,2017-12-15-15-59-41
1.0,118.4826271510211,31.65655931008193,2017-12-15-15-59-41
1.0,118.48287806625656,31.656560046829206,2017-12-15-15-59-41
1.0,118.48363081580928,31.656562260709155,2017-12-15-15-59-41
1.0,118.48388173355926,31.65656299983933,2017-12-15-15-59-41
3.0,118.48488541032269,31.656565961870168,2017-12-15-15-59-41
9.0,118.48513633087956,31.656566703691368,2017-12-15-15-59-41
12.0,118.4853872519528,31.656567446012307,2017-12-15-15-59-41
12.0,118.48563817352743,31.65656818882014,2017-12-15-15-59-41
8.0,118.48588909558842,31.656568932102005,2017-12-15-15-59-41
9.0,118.4861400181207,31.656569675845038,2017-12-15-15-59-41
25.0,118.48639094110922,31.65657042003636,2017-12-15-15-59-41
15.0,118.48664186453891,31.65657116466308,2017-12-15-15-59-41
13.0,118.4868927883947,31.656571909712305,2017-12-15-15-59-41
8.0,118.48714371266148,31.65657265517113,2017-12-15-15-59-41
4.0,118.48739463732417,31.656573401026634,2017-12-15-15-59-41
1.0,118.48764556236766,31.6565741472659,2017-12-15-15-59-41
1.0,118.48789648777681,31.65657489387599,2017-12-15-15-59-41
1.0,118.48915111977787,31.65657863203573,2017-12-15-15-59-41
1.0,118.48940204706308,31.656579380598796,2017-12-15-15-59-41
1.0,118.49316597897804,31.65659063537442,2017-12-15-15-59-41
1.0,118.49341690859143,31.656591386857855,2017-12-15-15-59-41
1.0,118.49366783822084,31.65659213841305,2017-12-15-15-59-41
1.0,118.49617713204026,31.656599655041575,2017-12-15-15-59-41
1.0,118.49667898947098,31.656601157923646,2017-12-15-15-59-41
1.0,118.49868641068372,31.656607164495018,2017-12-15-15-59-41
2.0,118.47284209846103,31.656781199154263,2017-12-15-15-59-41
1.0,118.47309297688619,31.656781902152854,2017-12-15-15-59-41
1.0,118.47384561940655,31.65678401769306,2017-12-15-15-59-41
1.0,118.47434738698325,31.656785433386343,2017-12-15-15-59-41
1.0,118.47585271676876,31.656789704998463,2017-12-15-15-59-41
1.0,118.47610360886226,31.656790420383455,2017-12-15-15-59-41
1.0,118.47735808473752,31.65679401135682,2017-12-15-15-59-41
2.0,118.47936529604338,31.656799802615332,2017-12-15-15-59-41
1.0,118.47961620147004,31.656800530216454,2017-12-15-15-59-41
1.0,118.48011801483813,31.656801987743684,2017-12-15-15-59-41
3.0,118.48262712814571,31.656809318605696,2017-12-15-15-59-41
4.0,118.48312895927238,31.656810792714925,2017-12-15-15-59-41
3.0,118.48337987579731,31.65681153067907,2017-12-15-15-59-41
1.0,118.48363079294342,31.656812269232578,2017-12-15-15-59-41
2.0,118.4838817106958,31.65681300836267,2017-12-15-15-59-41
1.0,118.48413262903948,31.65681374805657,2017-12-15-15-59-41
1.0,118.48463446744097,31.656815229084625,2017-12-15-15-59-41
3.0,118.48488538746881,31.656815970393165,2017-12-15-15-59-41
5.0,118.48513630802807,31.65681671221428,2017-12-15-15-59-41
10.0,118.48538722910372,31.656817454535133,2017-12-15-15-59-41
9.0,118.48563815068076,31.65681819734288,2017-12-15-15-59-41
6.0,118.48588907274414,31.65681894062466,2017-12-15-15-59-41
7.0,118.48613999527882,31.65681968436761,2017-12-15-15-59-41
5.0,118.48639091826975,31.65682042855884,2017-12-15-15-59-41
23.0,118.48664184170184,31.656821173185477,2017-12-15-15-59-41
5.0,118.48689276556004,31.656821918234616,2017-12-15-15-59-41
2.0,118.48714368982922,31.656822663693355,2017-12-15-15-59-41
3.0,118.48739461449432,31.656823409548775,2017-12-15-15-59-41
4.0,118.48764553954022,31.656824155787955,2017-12-15-15-59-41
1.0,118.48789646495179,31.65682490239796,2017-12-15-15-59-41
1.0,118.48814739071392,31.656825649365857,2017-12-15-15-59-41
1.0,118.4886492432292,31.65682714432352,2017-12-15-15-59-41
2.0,118.4889001699521,31.656827892287364,2017-12-15-15-59-41
6.0,118.48965295179974,31.656830137963336,2017-12-15-15-59-41
2.0,118.49015480761217,31.65683163643784,2017-12-15-15-59-41
1.0,118.49291502661927,31.656839892496052,2017-12-15-15-59-41
1.0,118.49442060429057,31.656844401898503,2017-12-15-15-59-41
2.0,118.49467153383395,31.656845153610202,2017-12-15-15-59-41
1.0,118.4949224633171,31.656845905328428,2017-12-15-15-59-41
1.0,118.49567525125245,31.65684816039176,2017-12-15-15-59-41
1.0,118.49642803809638,31.656850415044065,2017-12-15-15-59-41
1.0,118.49793360686301,31.65685492170681,2017-12-15-15-59-41
1.0,118.47359471441305,31.65703332002866,2017-12-15-15-59-41
1.0,118.47384559644888,31.657034026287345,2017-12-15-15-59-41
1.0,118.4740964796593,31.657034733608644,2017-12-15-15-59-41
1.0,118.4753509128344,31.657038285730206,2017-12-15-15-59-41
1.0,118.47610358592539,31.65704042897698,2017-12-15-15-59-41
1.0,118.47760895997031,31.657044740867885,2017-12-15-15-59-41
1.0,118.47911436856573,31.657049084398427,2017-12-15-15-59-41
1.0,118.47936527313695,31.657049811207756,2017-12-15-15-59-41
1.0,118.47961617856596,31.657050538808793,2017-12-15-15-59-41
1.0,118.4803688998532,31.657052726236763,2017-12-15-15-59-41
2.0,118.48112162833199,31.657054920338005,2017-12-15-15-59-41
2.0,118.48162345111658,31.657056386611437,2017-12-15-15-59-41
1.0,118.48363077007734,31.657062277823552,2017-12-15-15-59-41
1.0,118.48438352510063,31.65706449689221,2017-12-15-15-59-41
11.0,118.4848853646147,31.657065978983717,2017-12-15-15-59-41
5.0,118.48513628517637,31.657066720804746,2017-12-15-15-59-41
21.0,118.48538720625442,31.657067463125514,2017-12-15-15-59-41
8.0,118.48563812783384,31.657068205933175,2017-12-15-15-59-41
2.0,118.48588904989964,31.657068949214867,2017-12-15-15-59-41
5.0,118.48613997243672,31.65706969295773,2017-12-15-15-59-41
10.0,118.48639089543005,31.657070437148878,2017-12-15-15-59-41
8.0,118.48664181886454,31.65707118177543,2017-12-15-15-59-41
12.0,118.48689274272516,31.657071926824482,2017-12-15-15-59-41
2.0,118.48714366699676,31.657072672283135,2017-12-15-15-59-41
2.0,118.48764551671258,31.657074164377562,2017-12-15-15-59-41
1.0,118.48789644212654,31.657074910987486,2017-12-15-15-59-41
1.0,118.4886492204112,31.657077152912784,2017-12-15-15-59-41
4.0,118.48890014713652,31.657077900876548,2017-12-15-15-59-41
2.0,118.48965292899139,31.65708014655226,2017-12-15-15-59-41
1.0,118.48990385678543,31.657080895662368,2017-12-15-15-59-41
1.0,118.49015478480867,31.657081645026594,2017-12-15-15-59-41
1.0,118.49040571304593,31.65708239463194,2017-12-15-15-59-41
1.0,118.4911584988898,31.657084644764627,2017-12-15-15-59-41
2.0,118.4929150038424,31.65708990108386,2017-12-15-15-59-41
1.0,118.49316593342937,31.657090652482314,2017-12-15-15-59-41
1.0,118.49442058152823,31.657094410485797,2017-12-15-15-59-41
1.0,118.49467151107403,31.65709516219741,2017-12-15-15-59-41
2.0,118.4949224405596,31.65709591391555,2017-12-15-15-59-41
1.0,118.49567522850224,31.657098168978628,2017-12-15-15-59-41
1.0,118.47334381060347,31.657282623506628,2017-12-15-15-59-41
1.0,118.47359469145286,31.657283328690546,2017-12-15-15-59-41
1.0,118.4740964567037,31.657284742270363,2017-12-15-15-59-41
2.0,118.47610356298829,31.65729043763803,2017-12-15-15-59-41
1.0,118.47811073623282,31.657296193988582,2017-12-15-15-59-41
1.0,118.48087069517206,31.65730419690988,2017-12-15-15-59-41
1.0,118.48112160544187,31.657304928997355,2017-12-15-15-59-41
2.0,118.4823761678175,31.65730859973641,2017-12-15-15-59-41
1.0,118.48262708239423,31.657309335855853,2017-12-15-15-59-41
1.0,118.48312891353044,31.65731080996474,2017-12-15-15-59-41
1.0,118.48363074721104,31.657312286482053,2017-12-15-15-59-41
4.0,118.48488534176037,31.657315987641788,2017-12-15-15-59-41
5.0,118.48513626232443,31.65731672946273,2017-12-15-15-59-41
6.0,118.48538718340488,31.65731747178341,2017-12-15-15-59-41
13.0,118.4856381049867,31.657318214590987,2017-12-15-15-59-41
2.0,118.48588902705491,31.657318957872597,2017-12-15-15-59-41
2.0,118.48613994959439,31.65731970161537,2017-12-15-15-59-41
3.0,118.48639087259014,31.657320445806437,2017-12-15-15-59-41
2.0,118.48664179602703,31.657321190432903,2017-12-15-15-59-41
2.0,118.48689271989005,31.65732193548187,2017-12-15-15-59-41
4.0,118.48714364416405,31.657322680940435,2017-12-15-15-59-41
1.0,118.48814734506803,31.657325666612255,2017-12-15-15-59-41
1.0,118.48839827117037,31.65732641392492,2017-12-15-15-59-41
1.0,118.48864919759298,31.657327161569572,2017-12-15-15-59-41
2.0,118.48890012432071,31.657327909533247,2017-12-15-15-59-41
2.0,118.48915105133835,31.657328657802978,2017-12-15-15-59-41
1.0,118.48990383397928,31.657330904318727,2017-12-15-15-59-41
1.0,118.49015476200495,31.657331653682867,2017-12-15-15-59-41
1.0,118.49040569024463,31.657332403288127,2017-12-15-15-59-41
2.0,118.49090754730524,31.65733390316998,2017-12-15-15-59-41
9.0,118.49115847609576,31.657334653420556,2017-12-15-15-59-41
6.0,118.49140940503943,31.657335403860206,2017-12-15-15-59-41
1.0,118.49166033412106,31.657336154475907,2017-12-15-15-59-41
1.0,118.49191126332542,31.657336905254635,2017-12-15-15-59-41
1.0,118.49266405152244,31.657339158438674,2017-12-15-15-59-41
1.0,118.49291498106531,31.65733990973919,2017-12-15-15-59-41
1.0,118.49341684027534,31.65734141262073,2017-12-15-15-59-41
1.0,118.49366776991204,31.65734216417567,2017-12-15-15-59-41
1.0,118.49818448872273,31.65735568956223,2017-12-15-15-59-41
2.0,118.4984354157659,31.657356440001895,2017-12-15-15-59-41
1.0,118.49918819510096,31.65735869013438,2017-12-15-15-59-41
3.0,118.47359466849245,31.65753333741992,2017-12-15-15-59-41
3.0,118.47560175691076,31.65753901656231,2017-12-15-15-59-41
1.0,118.47660532737665,31.65754187998264,2017-12-15-15-59-41
2.0,118.47735801596117,31.657544037338653,2017-12-15-15-59-41
1.0,118.47936522732338,31.65754982859513,2017-12-15-15-59-41
1.0,118.48011794613937,31.657552013722718,2017-12-15-15-59-41
1.0,118.48061976277677,31.657553474265686,2017-12-15-15-59-41
3.0,118.48112158255154,31.657554937724193,2017-12-15-15-59-41
2.0,118.48237614493905,31.657558608462818,2017-12-15-15-59-41
1.0,118.48262705951815,31.657559344582175,2017-12-15-15-59-41
1.0,118.48388164210407,31.65756303433787,2017-12-15-15-59-41
2.0,118.48463439887078,31.65756525505906,2017-12-15-15-59-41
2.0,118.48488531890581,31.657565996367342,2017-12-15-15-59-41
5.0,118.48513623947227,31.6575667381882,2017-12-15-15-59-41
10.0,118.48538716055512,31.6575674805088,2017-12-15-15-59-41
