count,wgs_lng,wgs_lat,time
1.0,114.89628849116795,33.749527508104514,2017-12-26-11-04-20
1.0,114.88053424914531,33.749772163702985,2017-12-26-11-04-20
2.0,114.88378613369521,33.74977408840736,2017-12-26-11-04-20
1.0,114.88403625754786,33.749774219075086,2017-12-26-11-04-20
1.0,114.88853795861075,33.74977613580549,2017-12-26-11-04-20
1.0,114.89053838750462,33.749776718022886,2017-12-26-11-04-20
1.0,114.89078842672718,33.74977677893409,2017-12-26-11-04-20
1.0,114.89128849552111,33.74977689279647,2017-12-26-11-04-20
1.0,114.89153852508223,33.749776945738994,2017-12-26-11-04-20
1.0,114.8925386109716,33.749777130819666,2017-12-26-11-04-20
1.0,114.89278862433092,33.749777170396975,2017-12-26-11-04-20
2.0,114.89328864128098,33.74977724149222,2017-12-26-11-04-20
1.0,114.89353864486252,33.74977727300241,2017-12-26-11-04-20
1.0,114.89453862646198,33.749777372039055,2017-12-26-11-04-20
1.0,114.89478861365859,33.74977739002893,2017-12-26-11-04-20
1.0,114.89653843170082,33.74977743975372,2017-12-26-11-04-20
2.0,114.89878795880318,33.749777306439206,2017-12-26-11-04-20
1.0,114.90878255451828,33.74977398635375,2017-12-26-11-04-20
2.0,114.88378611013866,33.750024021178994,2017-12-26-11-04-20
1.0,114.8865373035567,33.7500253193214,2017-12-26-11-04-20
1.0,114.88703748026217,33.75002552215611,2017-12-26-11-04-20
1.0,114.88878799981052,33.750026150538986,2017-12-26-11-04-20
1.0,114.89128847196939,33.7500268255663,2017-12-26-11-04-20
1.0,114.89153850153052,33.75002687850877,2017-12-26-11-04-20
1.0,114.89228857081058,33.75002702133077,2017-12-26-11-04-20
1.0,114.88178498673828,33.75027281886034,2017-12-26-11-04-20
1.0,114.8840362104351,33.7502740846533,2017-12-26-11-04-20
1.0,114.88753762089323,33.750275647476506,2017-12-26-11-04-20
1.0,114.88853791150544,33.75027600138152,2017-12-26-11-04-20
2.0,114.88928809624159,33.750276239420295,2017-12-26-11-04-20
1.0,114.88953815146161,33.75027631352364,2017-12-26-11-04-20
1.0,114.89103841563065,33.75027670276825,2017-12-26-11-04-20
1.0,114.88378606302484,33.75052388682741,2017-12-26-11-04-20
1.0,114.88403618687836,33.75052401749495,2017-12-26-11-04-20
1.0,114.88503665170578,33.75052451496892,2017-12-26-11-04-20
1.0,114.88528676023202,33.750524633009725,2017-12-26-11-04-20
2.0,114.8872875168153,33.750525485352725,2017-12-26-11-04-20
1.0,114.88778767472148,33.75052567269158,2017-12-26-11-04-20
1.0,114.88853788795242,33.75052593422208,2017-12-26-11-04-20
2.0,114.88878795270497,33.75052601618498,2017-12-26-11-04-20
1.0,114.89003822877777,33.750526386678,2017-12-26-11-04-20
1.0,114.89028827441554,33.75052645287954,2017-12-26-11-04-20
1.0,114.89078835607111,33.750526577349085,2017-12-26-11-04-20
1.0,114.89328857062473,33.75052703990547,2017-12-26-11-04-20
1.0,114.89753818417799,33.75052720641835,2017-12-26-11-04-20
3.0,114.88528673667636,33.750774565886054,2017-12-26-11-04-20
2.0,114.8855368421172,33.75077468138445,2017-12-26-11-04-20
2.0,114.88578694446583,33.75077479433496,2017-12-26-11-04-20
1.0,114.88653723289377,33.7507751178445,2017-12-26-11-04-20
1.0,114.88728749326131,33.75077541822857,2017-12-26-11-04-20
2.0,114.8875375737858,33.7507755131931,2017-12-26-11-04-20
1.0,114.89003820522511,33.75077631955318,2017-12-26-11-04-20
1.0,114.89203848029952,33.750776774914335,2017-12-26-11-04-20
1.0,114.8937885509665,33.750777033103105,2017-12-26-11-04-20
4.0,114.88528671312048,33.75102449879732,2017-12-26-11-04-20
2.0,114.88553681856155,33.75102461429565,2017-12-26-11-04-20
1.0,114.88653720933898,33.75102505075546,2017-12-26-11-04-20
1.0,114.88728746970708,33.75102535113935,2017-12-26-11-04-20
1.0,114.88753755023174,33.75102544610382,2017-12-26-11-04-20
1.0,114.88803770184755,33.75102562825672,2017-12-26-11-04-20
1.0,114.8900381816722,33.751026252463305,2017-12-26-11-04-20
1.0,114.89428851821681,33.75102701553376,2017-12-26-11-04-20
1.0,114.89503847980097,33.751027069499024,2017-12-26-11-04-20
1.0,114.8980380286656,33.75102703984054,2017-12-26-11-04-20
1.0,114.88528668956435,33.75127443174348,2017-12-26-11-04-20
2.0,114.88553679500566,33.751274547241756,2017-12-26-11-04-20
1.0,114.88653718578395,33.75127498370132,2017-12-26-11-04-20
1.0,114.88703736249133,33.751275186535416,2017-12-26-11-04-20
1.0,114.8872874461526,33.751275284085025,2017-12-26-11-04-20
2.0,114.88753752667743,33.75127537904943,2017-12-26-11-04-20
2.0,114.88828774937292,33.75127564838053,2017-12-26-11-04-20
1.0,114.89028820375701,33.751276251609696,2017-12-26-11-04-20
1.0,114.89078828541288,33.751276376078884,2017-12-26-11-04-20
1.0,114.89278848301683,33.75127676753897,2017-12-26-11-04-20
1.0,114.89478847234108,33.75127698716817,2017-12-26-11-04-20
1.0,114.88003374962581,33.751521360979226,2017-12-26-11-04-20
1.0,114.88428621345187,33.75152387736441,2017-12-26-11-04-20
1.0,114.88453633119597,33.751524002998224,2017-12-26-11-04-20
1.0,114.88553677144954,33.75152448022271,2017-12-26-11-04-20
1.0,114.88628706919485,33.7515248114081,2017-12-26-11-04-20
2.0,114.88753750312289,33.751525312029905,2017-12-26-11-04-20
1.0,114.88953803369628,33.751525978074646,2017-12-26-11-04-20
1.0,114.89203840964085,33.751526573747945,2017-12-26-11-04-20
1.0,114.89403847734705,33.751526858048145,2017-12-26-11-04-20
1.0,114.90578458105894,33.75152498358337,2017-12-26-11-04-20
1.0,114.88028389482639,33.75177146163947,2017-12-26-11-04-20
1.0,114.88303555542987,33.75177314453395,2017-12-26-11-04-20
1.0,114.88428618989423,33.7517738103805,2017-12-26-11-04-20
1.0,114.88528664245138,33.75177429774034,2017-12-26-11-04-20
1.0,114.88628704563915,33.751774744423706,2017-12-26-11-04-20
1.0,114.88678722858933,33.7517749524019,2017-12-26-11-04-20
1.0,114.88753747956811,33.7517752450452,2017-12-26-11-04-20
1.0,114.89078823830621,33.751776242073106,2017-12-26-11-04-20
1.0,114.8917883629925,33.751776459153874,2017-12-26-11-04-20
1.0,114.90278625910891,33.751775978904,2017-12-26-11-04-20
1.0,114.90503502875481,33.751775220059315,2017-12-26-11-04-20
1.0,114.88428616633634,33.752023743431366,2017-12-26-11-04-20
1.0,114.88478639876008,33.75202399217334,2017-12-26-11-04-20
1.0,114.88578682668636,33.75202445923925,2017-12-26-11-04-20
1.0,114.88653711511745,33.75202478274789,2017-12-26-11-04-20
1.0,114.88703729182595,33.75202498558162,2017-12-26-11-04-20
1.0,114.88728737548776,33.75202508313105,2017-12-26-11-04-20
1.0,114.88978803862041,33.75202591561269,2017-12-26-11-04-20
1.0,114.89003808745818,33.75202598445238,2017-12-26-11-04-20
2.0,114.88003367893414,33.75227116013496,2017-12-26-11-04-20
1.0,114.88428614277821,33.75227367651697,2017-12-26-11-04-20
1.0,114.8847863752025,33.75227392525882,2017-12-26-11-04-20
1.0,114.88728735193234,33.752275016215926,2017-12-26-11-04-20
1.0,114.88003365536977,33.75252109325633,2017-12-26-11-04-20
1.0,114.88428611921985,33.75252360963727,2017-12-26-11-04-20
1.0,114.88478635164468,33.75252385837901,2017-12-26-11-04-20
2.0,114.88553667722265,33.75252421249435,2017-12-26-11-04-20
1.0,114.88653706800525,33.7525246489527,2017-12-26-11-04-20
1.0,114.88703724471452,33.75252485178619,2017-12-26-11-04-20
2.0,114.88728732837667,33.7525249493355,2017-12-26-11-04-20
2.0,114.88803756051998,33.75252522645179,2017-12-26-11-04-20
1.0,114.88903782585484,33.75252555951219,2017-12-26-11-04-20
1.0,114.89053812842133,33.75252598041463,2017-12-26-11-04-20
2.0,114.88028380057109,33.7527711940552,2017-12-26-11-04-20
1.0,114.88203489914657,33.752772299414204,2017-12-26-11-04-20
1.0,114.89278834169414,33.75277636593587,2017-12-26-11-04-20
3.0,114.90278616485676,33.75277571129871,2017-12-26-11-04-20
1.0,114.90478508477469,33.75277504798791,2017-12-26-11-04-20
1.0,114.88028377700667,33.75302112724577,2017-12-26-11-04-20
2.0,114.88703719760213,33.753024718129396,2017-12-26-11-04-20
1.0,114.88003358467525,33.75327089282821,2017-12-26-11-04-20
1.0,114.88228499704493,33.7532723139259,2017-12-26-11-04-20
1.0,114.88453616628935,33.75327353483936,2017-12-26-11-04-20
1.0,114.88703717404557,33.75327465135289,2017-12-26-11-04-20
1.0,114.88728725770825,33.753274748902015,2017-12-26-11-04-20
1.0,114.88878769360738,33.75327527973031,2017-12-26-11-04-20
1.0,114.88978792084716,33.75327558138067,2017-12-26-11-04-20
1.0,114.89028801532376,33.75327571642096,2017-12-26-11-04-20
1.0,114.88003356110993,33.75352082608798,2017-12-26-11-04-20
1.0,114.88453614273031,33.753523468098,2017-12-26-11-04-20
1.0,114.88853760529764,33.75352513102575,2017-12-26-11-04-20
1.0,114.88953784525935,33.753525443164776,2017-12-26-11-04-20
1.0,114.89053803420207,33.75352571323602,2017-12-26-11-04-20
1.0,114.88028370631197,33.75377092702484,2017-12-26-11-04-20
1.0,114.88253509194176,33.75377232610376,2017-12-26-11-04-20
1.0,114.88453611917103,33.75377340139115,2017-12-26-11-04-20
3.0,114.8865369502206,33.753774315070565,2017-12-26-11-04-20
3.0,114.88678704013827,33.753774417774416,2017-12-26-11-04-20
1.0,114.88753729112128,33.753774710416266,2017-12-26-11-04-20
1.0,114.90603420503919,33.75377427515481,2017-12-26-11-04-20
2.0,114.88453609561151,33.75402333471875,2017-12-26-11-04-20
1.0,114.88628683362708,33.75402414312436,2017-12-26-11-04-20
2.0,114.88653692666296,33.75402424839768,2017-12-26-11-04-20
1.0,114.88453607205174,33.75427326808077,2017-12-26-11-04-20
1.0,114.886286810069,33.754274076485956,2017-12-26-11-04-20
2.0,114.88653690310507,33.754274181759214,2017-12-26-11-04-20
1.0,114.88853753462857,33.754274931005604,2017-12-26-11-04-20
2.0,114.88453604849175,33.75452320147717,2017-12-26-11-04-20
1.0,114.88778729783414,33.7545246028734,2017-12-26-11-04-20
1.0,114.88828744315103,33.75452477982885,2017-12-26-11-04-20
1.0,114.88853751107175,33.754524864401034,2017-12-26-11-04-20
1.0,114.89678794491249,33.754526164490755,2017-12-26-11-04-20
2.0,114.88003344327974,33.75477049290349,2017-12-26-11-04-20
1.0,114.88453602493152,33.75477313490791,2017-12-26-11-04-20
2.0,114.8857865675505,33.75477372507875,2017-12-26-11-04-20
1.0,114.88853748751467,33.754774797830805,2017-12-26-11-04-20
1.0,114.89678792135446,33.754776097918615,2017-12-26-11-04-20
1.0,114.88028358848271,33.75502059401193,2017-12-26-11-04-20
2.0,114.88578654399126,33.75502365854348,2017-12-26-11-04-20
1.0,114.8930381397979,33.7550258027563,2017-12-26-11-04-20
1.0,114.88028356491614,33.75527052751229,2017-12-26-11-04-20
1.0,114.88053373074503,33.755270692733916,2017-12-26-11-04-20
1.0,114.88078389362482,33.755270855528394,2017-12-26-11-04-20
1.0,114.88453597781033,33.75527300187225,2017-12-26-11-04-20
1.0,114.88478609249287,33.75527312497974,2017-12-26-11-04-20
1.0,114.88578652043178,33.75527359204248,2017-12-26-11-04-20
1.0,114.88603661968568,33.75527370243851,2017-12-26-11-04-20
1.0,114.8977876840576,33.75527592214541,2017-12-26-11-04-20
1.0,114.90003706080091,33.75527566472317,2017-12-26-11-04-20
1.0,114.88503618054251,33.75552317908952,2017-12-26-11-04-20
1.0,114.8937881034203,33.755525764307855,2017-12-26-11-04-20
1.0,114.8800333490113,33.75577022697353,2017-12-26-11-04-20
2.0,114.880533683612,33.755770559837124,2017-12-26-11-04-20
1.0,114.88453593068819,33.755772868973466,2017-12-26-11-04-20
1.0,114.88478604537127,33.755772992080836,2017-12-26-11-04-20
1.0,114.88653676175274,33.75577378264898,2017-12-26-11-04-20
1.0,114.88678685167197,33.75577388535235,2017-12-26-11-04-20
1.0,114.89678782711992,33.75577583197265,2017-12-26-11-04-20
2.0,114.88053366004513,33.75602049343995,2017-12-26-11-04-20
1.0,114.88078382292615,33.756020656234234,2017-12-26-11-04-20
1.0,114.88328528786181,33.75602214927364,2017-12-26-11-04-20
1.0,114.8840356685698,33.75602254879024,2017-12-26-11-04-20
2.0,114.8847860218101,33.7560229256826,2017-12-26-11-04-20
2.0,114.88503613342094,33.75602304625881,2017-12-26-11-04-20
1.0,114.88528624195263,33.75602316429826,2017-12-26-11-04-20
1.0,114.88703691490774,33.756023919082125,2017-12-26-11-04-20
1.0,114.88728699857235,33.75602401663059,2017-12-26-11-04-20
1.0,114.89478802477895,33.756025719680295,2017-12-26-11-04-20
1.0,114.89578794061546,33.756025764451685,2017-12-26-11-04-20
1.0,114.89878736984905,33.75602563606812,2017-12-26-11-04-20
1.0,114.89928722801595,33.756025576114006,2017-12-26-11-04-20
1.0,114.88003330187564,33.75627009421354,2017-12-26-11-04-20
1.0,114.88078379935945,33.7562705898711,2017-12-26-11-04-20
1.0,114.88178442124008,33.756271216646745,2017-12-26-11-04-20
2.0,114.88228471428724,33.75627151530445,2017-12-26-11-04-20
1.0,114.88353539424203,33.75627221858606,2017-12-26-11-04-20
1.0,114.8847859982487,33.75627285931847,2017-12-26-11-04-20
2.0,114.8850361098598,33.75627297989462,2017-12-26-11-04-20
1.0,114.89353803243571,33.75627553629473,2017-12-26-11-04-20
2.0,114.89453801402676,33.75627563532541,2017-12-26-11-04-20
1.0,114.89728769156464,33.756275683331836,2017-12-26-11-04-20
1.0,114.89753764235672,33.75627567127673,2017-12-26-11-04-20
1.0,114.89878734628778,33.756275569700726,2017-12-26-11-04-20
1.0,114.89903727704586,33.756275541106476,2017-12-26-11-04-20
1.0,114.89928720445414,33.7562755097465,2017-12-26-11-04-20
1.0,114.88028344707972,33.756520195526555,2017-12-26-11-04-20
1.0,114.88053361291067,33.75652036074787,2017-12-26-11-04-20
4.0,114.88103393571748,33.75652068390251,2017-12-26-11-04-20
1.0,114.8812840926779,33.75652084182284,2017-12-26-11-04-20
1.0,114.88403562144511,33.756522416096416,2017-12-26-11-04-20
1.0,114.8845358600032,33.75652266988122,2017-12-26-11-04-20
1.0,114.89353800887763,33.75652546996258,2017-12-26-11-04-20
2.0,114.895037961566,33.75652560225489,2017-12-26-11-04-20
2.0,114.89578789349763,33.7565256317523,2017-12-26-11-04-20
1.0,114.89678775644153,33.756525632871764,2017-12-26-11-04-20
1.0,114.8990372534841,33.75652547477309,2017-12-26-11-04-20
1.0,114.90003694298858,33.75652533271414,2017-12-26-11-04-20
1.0,114.8812840691115,33.756770775527656,2017-12-26-11-04-20
1.0,114.8822846671576,33.75677138267957,2017-12-26-11-04-20
1.0,114.8840355978824,33.75677234980055,2017-12-26-11-04-20
1.0,114.88478595112518,33.756772726692354,2017-12-26-11-04-20
3.0,114.89353798531928,33.75677540366445,2017-12-26-11-04-20
2.0,114.88453581287867,33.75702253732322,2017-12-26-11-04-20
1.0,114.88503603917493,33.75702278100624,2017-12-26-11-04-20
2.0,114.89278794123325,33.75702523479988,2017-12-26-11-04-20
1.0,114.89303795133682,33.75702527169036,2017-12-26-11-04-20
1.0,114.90928145776589,33.75702176668764,2017-12-26-11-04-20
1.0,114.88028337637499,33.75726999674365,2017-12-26-11-04-20
1.0,114.8805335422072,33.757270161964776,2017-12-26-11-04-20
1.0,114.88153417596739,33.75727079851275,2017-12-26-11-04-20
1.0,114.88178432697703,33.75727095153338,2017-12-26-11-04-20
1.0,114.88703679710827,33.75727358759893,2017-12-26-11-04-20
1.0,114.88728688077376,33.75727368514709,2017-12-26-11-04-20
2.0,114.88753696130257,33.757273780110054,2017-12-26-11-04-20
1.0,114.89178784475814,33.75727499419657,2017-12-26-11-04-20
1.0,114.89453791979166,33.75727537019984,2017-12-26-11-04-20
1.0,114.89478790698513,33.757275388188006,2017-12-26-11-04-20
1.0,114.88178430341065,33.75752088533988,2017-12-26-11-04-20
1.0,114.88653659683084,33.75752331857306,2017-12-26-11-04-20
1.0,114.89078769651088,33.75752471092527,2017-12-26-11-04-20
1.0,114.89128776530681,33.75752482478401,2017-12-26-11-04-20
1.0,114.8915377948685,33.75752487772472,2017-12-26-11-04-20
1.0,114.90928141060176,33.75752163425429,2017-12-26-11-04-20
1.0,114.88078365795421,33.7577701924061,2017-12-26-11-04-20
1.0,114.88103381788117,33.757770352766265,2017-12-26-11-04-20
1.0,114.88203442786714,33.75777096974148,2017-12-26-11-04-20
1.0,114.8822845728955,33.75777111783719,2017-12-26-11-04-20
1.0,114.88428562443913,33.75777221310836,2017-12-26-11-04-20
1.0,114.8870367499868,33.7577734552432,2017-12-26-11-04-20
1.0,114.89003754565353,33.75777445409748,2017-12-26-11-04-20
1.0,114.89078767295172,33.757774644763444,2017-12-26-11-04-20
1.0,114.8910377089601,33.75777470302087,2017-12-26-11-04-20
1.0,114.8912877417477,33.75777475862206,2017-12-26-11-04-20
2.0,114.8917877976402,33.757774861838584,2017-12-26-11-04-20
1.0,114.8975375009913,33.75777527378784,2017-12-26-11-04-20
2.0,114.90103646089369,33.7577748150922,2017-12-26-11-04-20
2.0,114.90428490378575,33.757773900861736,2017-12-26-11-04-20
1.0,114.88003313689335,33.75801963062428,2017-12-26-11-04-20
1.0,114.88128395127595,33.75802044456058,2017-12-26-11-04-20
1.0,114.88228454932938,33.75802105171124,2017-12-26-11-04-20
1.0,114.88278483037311,33.75802134048113,2017-12-26-11-04-20
1.0,114.88578626126181,33.75802286278099,2017-12-26-11-04-20
3.0,114.88753689062105,33.758023581626844,2017-12-26-11-04-20
1.0,114.88903730759128,33.758024096831534,2017-12-26-11-04-20
1.0,114.89203779717586,33.75802484331719,2017-12-26-11-04-20
1.0,114.89478783630598,33.7580251896997,2017-12-26-11-04-20
1.0,114.90053662619935,33.75802484775303,2017-12-26-11-04-20
1.0,114.90103643732799,33.75802474896187,2017-12-26-11-04-20
1.0,114.90228590611535,33.75802445323168,2017-12-26-11-04-20
1.0,114.88303494280821,33.758271415050714,2017-12-26-11-04-20
1.0,114.8837853326386,33.75827182207181,2017-12-26-11-04-20
1.0,114.88453569506318,33.75827220652139,2017-12-26-11-04-20
1.0,114.88503592136205,33.7582724502038,2017-12-26-11-04-20
1.0,114.8872867865306,33.75827342057066,2017-12-26-11-04-20
1.0,114.88828708976799,33.75827378485943,2017-12-26-11-04-20
1.0,114.88953739766046,33.75827418156523,2017-12-26-11-04-20
1.0,114.8922877934705,33.75827482215635,2017-12-26-11-04-20
1.0,114.8827847832415,33.75852120833026,2017-12-26-11-04-20
2.0,114.8832850522198,33.75852148716382,2017-12-26-11-04-20
1.0,114.88353518216594,33.758521622839446,2017-12-26-11-04-20
1.0,114.88453567149936,33.75852214046239,2017-12-26-11-04-20
1.0,114.8872867629692,33.75852335451099,2017-12-26-11-04-20
1.0,114.88753684349885,33.75852344947365,2017-12-26-11-04-20
1.0,114.88803699512383,33.75852363162296,2017-12-26-11-04-20
1.0,114.88903726047069,33.75852396467763,2017-12-26-11-04-20
4.0,114.88353515860074,33.758771556814374,2017-12-26-11-04-20
1.0,114.8840354093722,33.75877182065338,2017-12-26-11-04-20
1.0,114.88578619057408,33.75877266460302,2017-12-26-11-04-20
1.0,114.8882870426462,33.75877365277331,2017-12-26-11-04-20
1.0,114.88853711056912,33.75877373734447,2017-12-26-11-04-20
1.0,114.88228445506249,33.75902078754476,2017-12-26-11-04-20
4.0,114.88303487211071,33.75902121697586,2017-12-26-11-04-20
2.0,114.88328500508854,33.75902135514747,2017-12-26-11-04-20
1.0,114.88403538580735,33.759021754661845,2017-12-26-11-04-20
1.0,114.88553606465481,33.75902248566257,2017-12-26-11-04-20
1.0,114.88578616701103,33.75902259861107,2017-12-26-11-04-20
1.0,114.88603626626825,33.75902270900618,2017-12-26-11-04-20
1.0,114.88628636242,33.75902281684249,2017-12-26-11-04-20
1.0,114.8865364554599,33.759022922114596,2017-12-26-11-04-20
2.0,114.88828701908494,33.75902358678074,2017-12-26-11-04-20
1.0,114.88928727175582,33.75902390938437,2017-12-26-11-04-20
1.0,114.89453775487102,33.759024907533515,2017-12-26-11-04-20
1.0,114.89578765789412,33.75902497028994,2017-12-26-11-04-20
1.0,114.90603371000067,33.759022882106585,2017-12-26-11-04-20
1.0,114.88078351654038,33.75926979615844,2017-12-26-11-04-20
2.0,114.88253457352349,33.759270867210866,2017-12-26-11-04-20
1.0,114.88303484854441,33.75927115101819,2017-12-26-11-04-20
1.0,114.88378523837851,33.75927155803854,2017-12-26-11-04-20
1.0,114.88478571549328,33.75927206559389,2017-12-26-11-04-20
1.0,114.88503582710746,33.7592721861693,2017-12-26-11-04-20
1.0,114.88528593564234,33.75927230420796,2017-12-26-11-04-20
1.0,114.88578614344773,33.759272532652716,2017-12-26-11-04-20
2.0,114.88878712820339,33.75927368735364,2017-12-26-11-04-20
1.0,114.88903718978801,33.75927376669935,2017-12-26-11-04-20
1.0,114.89603760503488,33.75927490870891,2017-12-26-11-04-20
1.0,114.90628351911079,33.75927270655163,2017-12-26-11-04-20
1.0,114.90653334839128,33.7592725941459,2017-12-26-11-04-20
2.0,114.88003299547063,33.7595192345798,2017-12-26-11-04-20
2.0,114.88153396385819,33.759520203987215,2017-12-26-11-04-20
1.0,114.88203426289678,33.75952050756809,2017-12-26-11-04-20
1.0,114.88328495795632,33.75952122326557,2017-12-26-11-04-20
1.0,114.8835350879037,33.75952135894095,2017-12-26-11-04-20
1.0,114.8887871046419,33.759523621428144,2017-12-26-11-04-20
1.0,114.88353506433754,33.75977129305026,2017-12-26-11-04-20
1.0,114.88378519124704,33.7597714262235,2017-12-26-11-04-20
2.0,114.88428543592356,33.75977168504019,2017-12-26-11-04-20
1.0,114.88578609632043,33.759772400836695,2017-12-26-11-04-20
1.0,114.88853701632318,33.75977347357549,2017-12-26-11-04-20
1.0,114.88878708108018,33.75977355553617,2017-12-26-11-04-20
1.0,114.88978730833009,33.759773857180356,2017-12-26-11-04-20
