count,wgs_lng,wgs_lat,time
1.0,107.94779868577639,34.2012324629455,2017-12-19-14-55-04
1.0,107.94405681672275,34.201490199309724,2017-12-19-14-55-04
1.0,107.9450546825091,34.201738078963224,2017-12-19-14-55-04
1.0,107.92683591383351,34.202019012837525,2017-12-19-14-55-04
1.0,107.92708559631552,34.202018680474595,2017-12-19-14-55-04
1.0,107.92733527558723,34.20201834542436,2017-12-19-14-55-04
1.0,107.94505460364682,34.202737741428614,2017-12-19-14-55-04
1.0,107.93058073766933,34.203013409347314,2017-12-19-14-55-04
1.0,107.93182884134555,34.203511352794244,2017-12-19-14-55-04
1.0,107.92159169537862,34.203774773642074,2017-12-19-14-55-04
1.0,107.92284041674118,34.20377337050602,2017-12-19-14-55-04
1.0,107.94480505750064,34.203737915418806,2017-12-19-14-55-04
1.0,107.92209117418616,34.20402413589535,2017-12-19-14-55-04
1.0,107.94455554807865,34.204238256019494,2017-12-19-14-55-04
1.0,107.94605230777896,34.20448507622842,2017-12-19-14-55-04
1.0,107.94879613576923,34.204729109923754,2017-12-19-14-55-04
1.0,107.94779837001722,34.205231109132605,2017-12-19-14-55-04
1.0,107.93482373451793,34.207755111295626,2017-12-19-14-55-04
1.0,107.9300803588027,34.2170093199242,2017-12-19-14-55-04
1.0,107.94754796472516,34.21747740742241,2017-12-19-14-55-04
1.0,107.9213400587094,34.22776664180101,2017-12-19-14-55-04
1.0,107.92583399119377,34.24225596979694,2017-12-19-14-55-04
1.0,107.93207535454172,34.24299684629142,2017-12-19-14-55-04
1.0,107.94056057786332,34.24323214238241,2017-12-19-14-55-04
1.0,107.94056055814256,34.243482048031304,2017-12-19-14-55-04
1.0,107.94729635118318,34.244967897169474,2017-12-19-14-55-04
1.0,107.94729635118318,34.244967897169474,2017-12-19-14-55-04
1.0,107.92183809141613,34.24650913647796,2017-12-19-14-55-04
1.0,107.9480445458593,34.24646571670969,2017-12-19-14-55-04
2.0,107.92758131826207,34.24825138616635,2017-12-19-14-55-04
1.0,107.92783099093593,34.24825104574555,2017-12-19-14-55-04
1.0,107.9228369042389,34.248507245161726,2017-12-19-14-55-04
1.0,107.94604881343072,34.24871910896137,2017-12-19-14-55-04
1.0,107.94754549502609,34.248715933681616,2017-12-19-14-55-04
1.0,107.9480443679032,34.2487148577063,2017-12-19-14-55-04
2.0,107.92083887242434,34.249009265687555,2017-12-19-14-55-04
1.0,107.93981154423794,34.249231264339144,2017-12-19-14-55-04
3.0,107.94155814482087,34.24922795458422,2017-12-19-14-55-04
1.0,107.94255613985088,34.24922601107789,2017-12-19-14-55-04
1.0,107.9438035707969,34.249223529147876,2017-12-19-14-55-04
1.0,107.94505093295116,34.249220989696475,2017-12-19-14-55-04
1.0,107.94854319086257,34.24921358146525,2017-12-19-14-55-04
1.0,107.94904204308735,34.249212488227805,2017-12-19-14-55-04
1.0,107.9460487541494,34.24946882146334,2017-12-19-14-55-04
1.0,107.94280559211778,34.249725327479446,2017-12-19-14-55-04
1.0,107.94629818792984,34.24971820181894,2017-12-19-14-55-04
1.0,107.94904198374265,34.24996220033936,2017-12-19-14-55-04
1.0,107.9428055526378,34.2502251353608,2017-12-19-14-55-04
1.0,107.93282346484901,34.252242143375426,2017-12-19-14-55-04
2.0,107.93382179409862,34.25324015819234,2017-12-19-14-55-04
1.0,107.93382177440705,34.253490061254034,2017-12-19-14-55-04
1.0,107.93132564201815,34.25374388189915,2017-12-19-14-55-04
1.0,107.93631754157272,34.253985693498066,2017-12-19-14-55-04
1.0,107.93082632315746,34.25449434283787,2017-12-19-14-55-04
1.0,107.9315752082006,34.25449321040356,2017-12-19-14-55-04
1.0,107.93856345217256,34.2547314313762,2017-12-19-14-55-04
1.0,107.92882909903186,34.25524695495949,2017-12-19-14-55-04
1.0,107.93407121118358,34.25548887745,2017-12-19-14-55-04
1.0,107.92183736474144,34.255755571499776,2017-12-19-14-55-04
1.0,107.92108808315155,34.25600629101016,2017-12-19-14-55-04
1.0,107.9213378404335,34.25600602140379,2017-12-19-14-55-04
1.0,107.92208709248627,34.25600519602178,2017-12-19-14-55-04
1.0,107.94230607287196,34.25647369298751,2017-12-19-14-55-04
1.0,107.94205655582971,34.25672408225113,2017-12-19-14-55-04
1.0,107.9423060531297,34.25672359519368,2017-12-19-14-55-04
1.0,107.93357190133298,34.25698910060104,2017-12-19-14-55-04
1.0,107.9420565360888,34.25697398439136,2017-12-19-14-55-04
1.0,107.94579870507391,34.25696643565041,2017-12-19-14-55-04
1.0,107.94255550813658,34.25722291000536,2017-12-19-14-55-04
1.0,107.94779426039605,34.2572121040839,2017-12-19-14-55-04
1.0,107.92233671870697,34.257504328440604,2017-12-19-14-55-04
1.0,107.93781460535035,34.257481702863565,2017-12-19-14-55-04
1.0,107.94355343847914,34.25747083109641,2017-12-19-14-55-04
1.0,107.9305764130522,34.25799334737026,2017-12-19-14-55-04
1.0,107.92408477651556,34.258251992723764,2017-12-19-14-55-04
1.0,107.94255542915761,34.25822251764112,2017-12-19-14-55-04
1.0,107.9445512653602,34.2584684206153,2017-12-19-14-55-04
1.0,107.94480073499679,34.25846791043789,2017-12-19-14-55-04
1.0,107.94854243916133,34.258709891417254,2017-12-19-14-55-04
1.0,107.92033855578643,34.259005906972334,2017-12-19-14-55-04
2.0,107.92533327439477,34.25900015768785,2017-12-19-14-55-04
1.0,107.94355331997022,34.25897024175514,2017-12-19-14-55-04
1.0,107.94804355700481,34.2589608776701,2017-12-19-14-55-04
1.0,107.94829298948078,34.25896033642768,2017-12-19-14-55-04
1.0,107.93032665724309,34.25949312686069,2017-12-19-14-55-04
1.0,107.93057629497046,34.259492757246235,2017-12-19-14-55-04
1.0,107.92258628267514,34.2597531601734,2017-12-19-14-55-04
1.0,107.92783008637302,34.25974657894249,2017-12-19-14-55-04
1.0,107.92832942203569,34.259745890075315,2017-12-19-14-55-04
1.0,107.93581795122611,34.25973429767936,2017-12-19-14-55-04
1.0,107.93906212969637,34.25972856277126,2017-12-19-14-55-04
1.0,107.94280480236311,34.25972143536725,2017-12-19-14-55-04
1.0,107.94554902882322,34.25971587403521,2017-12-19-14-55-04
1.0,107.92483378278891,34.26000038767482,2017-12-19-14-55-04
1.0,107.9250834908977,34.260000076935654,2017-12-19-14-55-04
1.0,107.92708103921443,34.259997493516835,2017-12-19-14-55-04
1.0,107.92733071825045,34.2599971584567,2017-12-19-14-55-04
1.0,107.92882872527159,34.259995091888136,2017-12-19-14-55-04
1.0,107.93057625560826,34.2599925600076,2017-12-19-14-55-04
1.0,107.93931164156308,34.25997800574841,2017-12-19-14-55-04
1.0,107.92258624337609,34.26025296280464,2017-12-19-14-55-04
